state_ut,district,year,murder,attempt_to_murder,culpable_homicide_not_amounting_to_murder,rape,custodial_rape,other_rape,kidnapping_abduction,kidnapping_and_abduction_of_women_and_girls,kidnapping_and_abduction_of_others,dacoity,preparation_and_assembly_for_dacoity,robbery,burglary,theft,auto_theft,other_theft,riots,criminal_breach_of_trust,cheating,counterfieting,arson,hurt_grevious_hurt,dowry_deaths,assault_on_women_with_intent_to_outrage_her_modesty,insult_to_modesty_of_women,cruelty_by_husband_or_his_relatives,importation_of_girls_from_foreign_countries,causing_death_by_negligence,other_ipc_crimes,total_ipc_crimes
Maharashtra,MUMBAI COMMR.,2013,170,190,NaN,391,FALSE,391,381,251,130,NaN,NaN,2757,2936,10561,3789,6772,385,NaN,2134,NaN,47,3922,21,1163,NaN,602,0,586,7337,34840
Maharashtra,MUMBAI RLY.,2013,4,6,NaN,6,FALSE,6,7,5,2,NaN,NaN,513,6,1838,0,1838,5,NaN,65,NaN,0,47,0,41,NaN,0,0,3,119,2684
Maharashtra,NAGPUR COMMR.,2013,103,85,NaN,91,FALSE,91,118,80,38,NaN,NaN,492,1159,2764,1430,1334,207,NaN,268,NaN,26,1012,4,NaN,NaN,NaN,0,321,2182,9426
Maharashtra,NAGPUR RLY.,2013,6,3,NaN,2,FALSE,2,4,2,2,NaN,NaN,72,0,1324,15,1309,9,NaN,11,NaN,0,20,0,15,NaN,1,0,2,87,1577
Maharashtra,NAGPUR RURAL,2013,50,32,NaN,75,FALSE,75,32,29,3,NaN,NaN,43,227,951,165,786,78,NaN,57,NaN,20,613,4,149,NaN,82,0,375,1364,4242
Maharashtra,NANDED,2013,60,71,NaN,64,FALSE,64,61,48,13,NaN,NaN,61,431,538,201,337,293,NaN,232,NaN,46,967,30,135,NaN,341,0,229,1433,5058
Maharashtra,NANDURBAR,2013,26,15,NaN,23,FALSE,23,20,19,1,NaN,NaN,10,85,181,53,128,100,NaN,45,NaN,3,240,1,44,NaN,75,0,126,516,1558
Maharashtra,NASIK COMMR.,2013,35,20,NaN,20,FALSE,20,31,16,15,NaN,NaN,145,279,905,489,416,93,NaN,154,NaN,7,248,7,96,NaN,NaN,0,127,1954,4401
Maharashtra,NASIK RURAL,2013,82,59,NaN,85,FALSE,85,49,36,13,NaN,NaN,120,314,908,347,NaN,452,NaN,236,NaN,30,794,9,224,NaN,405,0,750,1839,6477
Maharashtra,NAVI MUMBAI,2013,48,31,NaN,69,FALSE,69,84,36,48,NaN,NaN,350,662,1352,685,667,83,NaN,406,NaN,7,444,8,138,NaN,139,0,320,1085,5390
Maharashtra,OSMANABAD,2013,37,47,NaN,48,FALSE,48,37,26,11,NaN,NaN,30,179,380,83,297,206,NaN,128,NaN,23,517,4,127,NaN,166,0,NaN,609,2864
Maharashtra,PARBHANI,2013,48,88,NaN,40,FALSE,40,66,37,29,NaN,NaN,68,338,519,161,358,198,NaN,157,NaN,36,934,4,132,NaN,271,0,132,479,NaN
Maharashtra,PUNE COMMR.,2013,129,137,NaN,171,FALSE,171,177,125,52,NaN,NaN,866,1195,4091,2400,1691,496,NaN,943,NaN,34,1018,9,304,NaN,344,0,533,2421,13159
Maharashtra,PUNE RLY.,2013,6,6,NaN,3,FALSE,3,2,2,0,NaN,NaN,21,0,399,3,396,2,NaN,2,NaN,0,2,0,6,NaN,0,0,2,37,498
Maharashtra,PUNE RURAL,2013,132,108,NaN,150,FALSE,150,100,76,24,NaN,NaN,279,887,2241,1072,1169,578,NaN,328,NaN,45,901,6,277,NaN,NaN,0,965,1742,9208
Maharashtra,RAIGAD,2013,39,24,NaN,42,FALSE,42,17,14,3,NaN,NaN,65,181,484,103,381,181,NaN,141,NaN,9,314,4,NaN,NaN,80,0,266,574,2595
Maharashtra,RATNAGIRI,2013,18,12,NaN,27,FALSE,27,15,8,7,NaN,NaN,38,157,245,47,198,85,NaN,86,NaN,6,162,0,82,NaN,39,0,157,371,1568
Maharashtra,SANGLI,2013,59,42,NaN,77,FALSE,77,45,33,12,NaN,NaN,45,257,545,189,356,233,NaN,186,NaN,21,467,8,141,NaN,NaN,0,349,687,3353
Maharashtra,SATARA,2013,62,72,NaN,88,FALSE,88,59,47,12,NaN,NaN,275,608,1458,425,1033,417,NaN,214,NaN,22,566,4,297,NaN,201,0,410,1162,6086
Maharashtra,SINDHUDURG,2013,12,6,NaN,11,FALSE,11,7,5,2,NaN,NaN,14,90,117,15,102,49,NaN,45,NaN,12,108,0,50,NaN,12,0,93,181,841
Maharashtra,SOLAPUR COMMR.,2013,18,30,NaN,37,FALSE,37,39,25,14,NaN,NaN,139,249,539,295,244,136,NaN,147,NaN,3,194,1,53,NaN,63,0,86,362,2166
Maharashtra,SOLAPUR RURAL,2013,74,45,NaN,82,FALSE,82,39,25,14,NaN,NaN,85,340,1290,283,1007,397,NaN,130,NaN,34,728,1,149,NaN,109,0,496,958,NaN
Maharashtra,THANE COMMR.,2013,96,107,NaN,182,FALSE,182,302,178,124,NaN,NaN,1071,1595,2856,1484,1372,376,NaN,1043,NaN,53,1586,14,467,NaN,423,0,336,1784,12631
Maharashtra,THANE RURAL,2013,133,83,NaN,133,FALSE,133,82,52,30,NaN,NaN,444,864,1514,667,NaN,359,NaN,558,NaN,13,913,8,246,NaN,217,0,676,1008,7477
Maharashtra,WARDHA,2013,45,49,NaN,73,FALSE,73,51,47,4,NaN,NaN,71,305,736,103,633,77,NaN,67,NaN,66,645,1,227,NaN,NaN,0,161,1203,3959
Maharashtra,WASHIM,2013,27,43,NaN,26,FALSE,26,24,21,3,NaN,NaN,31,136,343,91,252,141,NaN,77,NaN,24,424,10,153,NaN,142,0,NaN,757,2513
Maharashtra,YAVATMAL,2013,85,91,NaN,104,FALSE,104,124,105,19,NaN,NaN,149,494,1472,239,1233,246,NaN,168,NaN,71,1856,12,388,NaN,381,0,243,5849,12567
Maharashtra,ZZ TOTAL,2013,2512,2428,NaN,3063,FALSE,3063,2640,1874,766,NaN,NaN,9746,18328,52670,18394,34276,9610,NaN,10215,NaN,1197,30796,320,8132,NaN,NaN,0,12575,55232,234385
Manipur,BISHNUPUR,2013,6,14,NaN,7,FALSE,7,7,4,3,NaN,NaN,0,12,45,27,18,6,NaN,5,NaN,1,13,0,3,NaN,NaN,0,0,104,234
Manipur,CHANDEL,2013,10,4,NaN,1,FALSE,1,3,2,1,NaN,NaN,NaN,3,4,0,4,0,NaN,0,NaN,2,3,0,NaN,NaN,0,0,1,16,53
Manipur,CHURACHANDPUR,2013,8,8,NaN,0,FALSE,0,5,3,2,NaN,NaN,0,8,20,12,8,2,NaN,6,NaN,3,7,0,2,NaN,0,0,0,16,106
Manipur,CID,2013,0,0,NaN,0,FALSE,0,0,0,0,NaN,NaN,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,0,0,0,0
Manipur,IMPHAL EAST,2013,8,39,NaN,12,FALSE,12,48,34,14,NaN,NaN,0,11,184,154,30,23,NaN,22,NaN,10,42,0,9,NaN,8,0,0,124,577
Manipur,IMPHAL WEST,2013,28,64,NaN,26,FALSE,26,55,42,13,NaN,NaN,3,20,493,444,49,15,NaN,45,NaN,5,107,0,34,NaN,9,0,1,412,1366
Manipur,SENAPATI,2013,11,7,NaN,0,FALSE,0,12,3,9,NaN,NaN,0,2,18,4,14,1,NaN,7,NaN,3,2,0,0,NaN,1,0,0,43,123
Manipur,TAMENGLONG,2013,3,12,NaN,0,FALSE,0,6,2,4,NaN,NaN,0,1,7,1,6,2,NaN,2,NaN,3,3,0,1,NaN,0,0,0,24,NaN
Manipur,THOUBAL,2013,15,41,NaN,24,FALSE,24,41,32,9,NaN,NaN,0,25,72,40,32,13,NaN,36,NaN,7,45,0,9,NaN,9,0,0,169,524
Manipur,UKHRUL,2013,4,22,NaN,2,FALSE,2,4,3,1,NaN,NaN,0,3,11,5,6,5,NaN,4,NaN,4,1,0,1,NaN,1,0,0,15,105
Manipur,ZZ TOTAL,2013,93,211,NaN,72,FALSE,72,181,125,56,NaN,NaN,3,85,854,687,167,67,NaN,127,NaN,38,223,0,59,NaN,29,0,2,923,3178
Meghalaya,GARO HILLS EAST,2013,13,16,NaN,5,FALSE,5,7,1,6,NaN,NaN,10,5,32,8,NaN,0,NaN,6,NaN,0,4,0,6,NaN,0,0,0,74,188
Meghalaya,GARO HILLS NORTH,2013,3,9,NaN,1,FALSE,1,18,5,13,NaN,NaN,4,3,17,5,12,1,NaN,1,NaN,5,6,0,0,NaN,1,0,NaN,25,115
Meghalaya,GARO HILLS SOUTH,2013,18,20,NaN,7,FALSE,7,10,1,9,NaN,NaN,0,5,19,10,9,0,NaN,0,NaN,0,10,0,2,NaN,1,0,6,43,152
Meghalaya,GARO HILLS SOUTH W.,2013,7,5,NaN,10,FALSE,10,3,1,2,NaN,NaN,1,9,9,1,8,0,NaN,3,NaN,0,5,0,5,NaN,0,0,3,20,92
Meghalaya,GARO HILLS WEST,2013,15,9,NaN,15,FALSE,15,18,1,17,NaN,NaN,6,27,97,42,55,9,NaN,19,NaN,6,28,0,16,NaN,6,0,16,92,400
Meghalaya,JAINTIA HILLS EAST,2013,23,8,NaN,14,FALSE,14,20,1,19,NaN,NaN,5,5,58,8,50,0,NaN,8,NaN,7,33,0,3,NaN,0,0,24,67,292
Meghalaya,JAINTIA HILLS WEST,2013,20,0,NaN,24,FALSE,24,2,0,2,NaN,NaN,7,19,42,2,40,0,NaN,11,NaN,15,39,0,NaN,NaN,2,0,10,83,293
Meghalaya,KHASI HILLS EAST,2013,26,23,NaN,55,FALSE,55,40,11,29,NaN,NaN,29,83,217,26,191,0,NaN,69,NaN,72,111,2,32,NaN,11,0,33,258,1127
Meghalaya,KHASI HILLS SOUTH W.,2013,10,0,NaN,11,FALSE,11,2,2,0,NaN,NaN,2,1,12,2,10,1,NaN,0,NaN,0,14,0,2,NaN,2,0,3,11,82
Meghalaya,KHASI HILLS WEST,2013,12,7,NaN,12,FALSE,12,6,4,2,NaN,NaN,2,10,30,1,29,2,NaN,1,NaN,1,7,0,14,NaN,0,0,0,64,177
Meghalaya,RI-BHOI,2013,19,14,NaN,29,FALSE,29,13,6,7,NaN,NaN,2,20,84,18,66,0,NaN,4,NaN,21,19,0,8,NaN,0,0,28,74,NaN
Meghalaya,ZZ TOTAL,2013,166,111,NaN,183,FALSE,183,139,33,106,NaN,NaN,68,187,617,123,494,13,NaN,122,NaN,127,276,2,98,NaN,23,0,129,811,3259
Mizoram,AIZAWL,2013,9,8,NaN,37,FALSE,37,2,1,1,NaN,NaN,1,195,326,44,282,0,NaN,45,NaN,24,22,0,37,NaN,5,0,17,105,844
Mizoram,CHAMPHAI,2013,0,5,NaN,12,FALSE,12,1,0,1,NaN,NaN,0,39,88,1,NaN,1,NaN,4,NaN,0,7,0,5,NaN,0,0,0,26,189
Mizoram,KOLASIB,2013,6,2,NaN,9,FALSE,9,1,1,0,NaN,NaN,0,44,61,13,48,0,NaN,0,NaN,2,8,0,7,NaN,0,0,0,26,176
Mizoram,LAWNGTLAI,2013,1,1,NaN,3,FALSE,3,0,0,0,NaN,NaN,1,18,23,0,23,0,NaN,2,NaN,0,8,0,6,NaN,0,0,4,20,90
Mizoram,LUNGLEI,2013,6,2,NaN,15,FALSE,15,0,0,0,NaN,NaN,0,29,53,2,51,0,NaN,4,NaN,0,5,0,13,NaN,0,0,9,17,154
Mizoram,MAMIT,2013,3,0,NaN,5,FALSE,5,3,0,3,NaN,NaN,1,16,24,0,24,0,NaN,0,NaN,1,8,0,5,NaN,0,0,NaN,16,88
Mizoram,SAIHA,2013,0,1,NaN,4,FALSE,4,0,0,0,NaN,NaN,0,17,29,0,29,0,NaN,0,NaN,0,8,0,1,NaN,0,0,3,4,67
Mizoram,SERCHHIP,2013,2,0,NaN,4,FALSE,4,0,0,0,NaN,NaN,0,16,39,3,36,0,NaN,0,NaN,0,4,0,7,NaN,0,0,0,16,88
Mizoram,SPL NARCOTIC,2013,0,0,NaN,0,FALSE,0,0,0,0,NaN,NaN,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,0,0,0,1
Mizoram,TRAFFIC PS,2013,0,0,NaN,0,FALSE,0,0,0,0,NaN,NaN,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,0,12,0,NaN
Mizoram,ZZ TOTAL,2013,27,19,NaN,89,FALSE,89,7,2,5,NaN,NaN,3,374,643,63,580,1,NaN,55,NaN,27,70,0,81,NaN,5,0,49,230,1709
Nagaland,DIMAPUR,2013,37,22,NaN,14,FALSE,14,22,10,12,NaN,NaN,29,13,242,190,52,1,NaN,39,NaN,8,6,1,NaN,NaN,4,0,14,85,572
Nagaland,KIPHIRE,2013,2,8,NaN,2,FALSE,2,2,0,2,NaN,NaN,0,0,4,0,4,4,NaN,1,NaN,0,2,0,0,NaN,0,0,0,17,42
Nagaland,KOHIMA,2013,11,3,NaN,5,FALSE,5,7,0,7,NaN,NaN,11,5,48,18,30,0,NaN,8,NaN,0,4,0,0,NaN,0,0,0,45,162
Nagaland,LONGLENG,2013,0,2,NaN,0,FALSE,0,0,0,0,NaN,NaN,0,1,3,1,2,0,NaN,1,NaN,0,2,0,0,NaN,0,0,0,5,14
Nagaland,MOKOKCHUNG,2013,5,4,NaN,3,FALSE,3,6,0,6,NaN,NaN,NaN,4,18,4,14,4,NaN,4,NaN,1,8,0,0,NaN,0,0,2,24,88
Nagaland,MON,2013,8,1,NaN,1,FALSE,1,2,1,1,NaN,NaN,1,0,12,2,10,1,NaN,1,NaN,0,4,0,0,NaN,0,0,5,12,50
Nagaland,PEREN,2013,0,2,NaN,1,FALSE,1,0,0,0,NaN,NaN,0,3,5,0,5,0,NaN,1,NaN,0,0,0,0,NaN,0,0,NaN,3,15
Nagaland,PHEK,2013,7,4,NaN,4,FALSE,4,0,0,0,NaN,NaN,2,3,16,2,14,0,NaN,1,NaN,0,13,0,0,NaN,0,0,0,29,NaN
Nagaland,TUENSANG,2013,1,3,NaN,1,FALSE,1,0,0,0,NaN,NaN,0,0,13,0,13,1,NaN,0,NaN,0,5,0,0,NaN,0,0,5,27,56
Nagaland,WOKHA,2013,2,9,NaN,0,FALSE,0,1,0,1,NaN,NaN,0,2,28,7,21,0,NaN,4,NaN,0,12,0,0,NaN,0,0,0,29,87
Nagaland,ZUNHEBOTO,2013,5,5,NaN,0,FALSE,0,0,0,0,NaN,NaN,2,5,17,7,NaN,0,NaN,1,NaN,0,3,0,0,NaN,0,0,0,10,48
Nagaland,ZZ TOTAL,2013,78,63,NaN,31,FALSE,31,40,11,29,NaN,NaN,49,36,406,231,175,11,NaN,61,NaN,9,59,1,18,NaN,4,0,26,286,1216
Odisha,ANGUL,2013,58,134,NaN,64,FALSE,64,127,113,14,NaN,NaN,81,183,716,169,547,155,NaN,52,NaN,23,45,0,288,NaN,68,0,160,1634,3842
Odisha,BALASORE,2013,56,101,NaN,94,FALSE,94,176,154,22,NaN,NaN,80,271,400,125,275,53,NaN,169,NaN,17,1422,49,251,NaN,396,0,5,438,4067
Odisha,BARAGARH,2013,33,82,NaN,49,FALSE,49,45,42,3,NaN,NaN,47,80,143,38,105,103,NaN,43,NaN,10,89,4,149,NaN,79,0,87,510,1587
Odisha,BERHAMPUR,2013,21,105,NaN,33,FALSE,33,71,60,11,NaN,NaN,74,115,267,156,111,44,NaN,66,NaN,4,267,1,183,NaN,71,0,83,460,1985
Odisha,BHADRAK,2013,33,66,NaN,69,FALSE,69,111,100,11,NaN,NaN,24,94,142,45,97,16,NaN,75,NaN,23,42,12,NaN,NaN,202,0,67,1551,2708
Odisha,BOLANGIR,2013,37,55,NaN,44,FALSE,44,50,44,6,NaN,NaN,45,121,185,63,122,85,NaN,66,NaN,14,0,11,101,NaN,42,0,NaN,1002,NaN
Odisha,BOUDH,2013,19,20,NaN,49,FALSE,49,39,37,2,NaN,NaN,10,22,37,15,22,24,NaN,17,NaN,4,217,1,107,NaN,31,0,34,52,706
Odisha,CUTTACK,2013,51,7,NaN,44,FALSE,44,61,57,4,NaN,NaN,54,117,221,77,144,41,NaN,54,NaN,11,715,29,12,NaN,28,0,133,806,2407
Odisha,DCP BBSR,2013,49,74,NaN,51,FALSE,51,119,91,28,NaN,NaN,88,340,1582,857,725,78,NaN,256,NaN,14,818,18,92,NaN,58,0,166,1640,5497
Odisha,DCP CTC,2013,34,12,NaN,30,FALSE,30,84,76,8,NaN,NaN,55,167,796,388,408,24,NaN,125,NaN,5,5,2,27,NaN,183,0,310,1046,2954
Odisha,DEOGARH,2013,14,21,NaN,19,FALSE,19,10,7,3,NaN,NaN,8,17,44,5,39,7,NaN,7,NaN,2,176,1,40,NaN,18,0,32,55,478
Odisha,DHENKANAL,2013,54,141,NaN,37,FALSE,37,56,54,2,NaN,NaN,68,87,205,59,146,110,NaN,45,NaN,29,46,17,376,NaN,54,0,117,618,2131
Odisha,GAJAPATI,2013,7,25,NaN,19,FALSE,19,8,8,0,NaN,NaN,3,18,26,10,16,40,NaN,32,NaN,2,65,4,80,NaN,10,0,42,31,424
Odisha,GANJAM,2013,86,243,NaN,80,FALSE,80,65,50,15,NaN,NaN,69,109,193,68,125,108,NaN,73,NaN,34,343,20,407,NaN,40,0,48,280,2326
Odisha,JAGATSINGHPUR,2013,53,38,NaN,40,FALSE,40,81,66,15,NaN,NaN,115,133,412,100,312,87,NaN,61,NaN,24,207,30,177,NaN,113,0,239,477,2324
Odisha,JAJPUR,2013,49,32,NaN,76,FALSE,76,108,97,11,NaN,NaN,56,131,438,150,288,66,NaN,77,NaN,17,977,35,171,NaN,169,0,429,133,3008
Odisha,JHARSUGUDA,2013,22,3,NaN,21,FALSE,21,25,20,5,NaN,NaN,37,82,189,44,145,36,NaN,26,NaN,9,307,6,88,NaN,54,0,102,174,1214
Odisha,KALAHANDI,2013,42,50,NaN,55,FALSE,55,58,54,4,NaN,NaN,32,57,105,18,NaN,80,NaN,55,NaN,15,451,9,157,NaN,116,0,80,324,1735
Odisha,KANDHAMAL,2013,24,11,NaN,43,FALSE,43,53,45,8,NaN,NaN,15,43,68,21,47,10,NaN,55,NaN,3,340,4,101,NaN,37,0,1,79,909
Odisha,KENDRAPARA,2013,46,97,NaN,53,FALSE,53,109,98,11,NaN,NaN,49,124,159,66,NaN,43,NaN,54,NaN,18,1278,0,26,NaN,41,0,0,170,2282
Odisha,KEONJHAR,2013,92,102,NaN,115,FALSE,115,88,83,5,NaN,NaN,48,117,278,105,173,75,NaN,42,NaN,17,642,29,NaN,NaN,194,0,241,156,2579
Odisha,KHURDA,2013,43,72,NaN,33,FALSE,33,76,56,20,NaN,NaN,70,98,198,63,135,66,NaN,57,NaN,13,0,17,105,NaN,127,0,NaN,719,NaN
Odisha,KORAPUT,2013,52,44,NaN,77,FALSE,77,58,52,6,NaN,NaN,43,97,120,35,85,71,NaN,51,NaN,12,0,5,112,NaN,63,0,101,515,1456
Odisha,MALKANGIR,2013,34,39,NaN,15,FALSE,15,27,16,11,NaN,NaN,NaN,22,39,4,35,28,NaN,60,NaN,5,5,2,39,NaN,14,0,25,105,494
Odisha,MAYURBHANJ,2013,91,84,NaN,142,FALSE,142,126,117,9,NaN,NaN,40,138,272,79,193,26,NaN,80,NaN,15,597,19,343,NaN,102,0,181,671,2958
Odisha,NAYAGARH,2013,36,142,NaN,30,FALSE,30,55,46,9,NaN,NaN,58,59,141,62,79,48,NaN,45,NaN,10,483,13,13,NaN,23,0,72,264,1520
Odisha,NOWRANGPUR,2013,19,24,NaN,67,FALSE,67,71,70,1,NaN,NaN,14,33,76,21,55,65,NaN,29,NaN,6,147,0,111,NaN,68,0,52,732,1542
Odisha,NUAPADA,2013,17,46,NaN,24,FALSE,24,49,40,9,NaN,NaN,22,41,85,30,55,25,NaN,40,NaN,7,58,7,120,NaN,23,0,43,443,1080
Odisha,PURI,2013,64,65,NaN,58,FALSE,58,93,78,15,NaN,NaN,113,189,449,180,269,139,NaN,105,NaN,13,192,24,56,NaN,181,0,187,1799,3753
Odisha,RAYAGADA,2013,27,48,NaN,78,FALSE,78,92,82,10,NaN,NaN,20,72,84,18,66,30,NaN,34,NaN,9,45,3,136,NaN,48,0,61,345,1163
Odisha,ROURKELA,2013,62,18,NaN,71,FALSE,71,61,59,2,NaN,NaN,67,184,515,161,354,31,NaN,66,NaN,5,236,5,134,NaN,32,0,151,715,2410
Odisha,SAMBALPUR,2013,48,95,NaN,81,FALSE,81,56,46,10,NaN,NaN,114,247,513,181,332,70,NaN,68,NaN,17,53,9,63,NaN,37,0,179,1342,3038
Odisha,SONEPUR,2013,13,18,NaN,17,FALSE,17,13,12,1,NaN,NaN,9,45,84,18,66,15,NaN,34,NaN,0,12,1,67,NaN,44,0,46,227,650
Odisha,SRP(CUTTACK),2013,3,2,NaN,0,FALSE,0,0,0,0,NaN,NaN,12,6,375,39,336,0,NaN,10,NaN,0,6,0,3,NaN,1,0,0,60,482
Odisha,SRP(ROURKELA),2013,6,2,NaN,1,FALSE,1,5,5,0,NaN,NaN,12,17,288,26,262,0,NaN,3,NaN,0,0,0,15,NaN,0,0,4,85,NaN
Odisha,SUNDARGARH,2013,59,55,NaN,53,FALSE,53,44,32,12,NaN,NaN,21,71,199,42,157,38,NaN,37,NaN,9,457,8,88,NaN,25,0,207,185,1576
Odisha,ZZ TOTAL,2013,1454,2173,NaN,1832,FALSE,1832,2370,2067,303,NaN,NaN,1678,3747,10044,3538,6506,1937,NaN,2169,NaN,416,10743,395,NaN,NaN,2792,0,NaN,19843,71718
Punjab,AMRITSAR RURAL,2013,44,55,NaN,34,FALSE,34,67,45,22,NaN,NaN,9,96,222,35,187,0,NaN,142,NaN,5,205,3,60,NaN,50,0,167,300,1491
Punjab,BARNALA,2013,14,22,NaN,17,FALSE,17,44,37,7,NaN,NaN,2,60,128,64,NaN,0,NaN,26,NaN,4,65,2,11,NaN,17,0,81,263,771
Punjab,BATALA,2013,25,23,NaN,31,FALSE,31,31,29,2,NaN,NaN,9,52,70,36,34,0,NaN,63,NaN,1,155,1,26,NaN,35,0,57,229,826
Punjab,BHATINDA,2013,36,51,NaN,52,FALSE,52,62,48,14,NaN,NaN,2,225,326,198,128,0,NaN,157,NaN,9,229,4,57,NaN,89,0,120,644,2096
Punjab,CP AMRITSAR,2013,18,55,NaN,29,FALSE,29,62,53,9,NaN,NaN,6,102,259,99,160,0,NaN,255,NaN,3,157,4,53,NaN,101,0,78,436,1652
Punjab,CP JALANDHAR,2013,23,33,NaN,41,FALSE,41,67,59,8,NaN,NaN,11,179,388,163,225,0,NaN,232,NaN,2,129,11,78,NaN,162,0,64,447,1894
Punjab,CP LUDHIANA,2013,71,72,NaN,109,FALSE,109,145,110,35,NaN,NaN,10,198,495,243,252,0,NaN,305,NaN,2,193,13,81,NaN,140,0,247,1025,3194
Punjab,FARIDKOT,2013,15,26,NaN,20,FALSE,20,21,17,4,NaN,NaN,1,50,72,24,48,0,NaN,46,NaN,2,113,3,29,NaN,21,0,3,291,724
Punjab,FATEHGARH SAHIB,2013,12,11,NaN,17,FALSE,17,22,20,2,NaN,NaN,2,51,68,36,32,0,NaN,127,NaN,0,133,1,13,NaN,47,0,110,183,811
Punjab,FAZILKA,2013,20,23,NaN,34,FALSE,34,32,32,0,NaN,NaN,3,67,109,44,65,0,NaN,65,NaN,0,167,4,14,NaN,33,0,40,239,863
Punjab,FEROZPUR,2013,31,43,NaN,17,FALSE,17,33,28,5,NaN,NaN,2,86,156,55,101,0,NaN,128,NaN,5,193,3,8,NaN,48,0,90,359,1233
Punjab,G.R.P,2013,10,4,NaN,2,FALSE,2,2,2,0,NaN,NaN,3,2,85,15,70,0,NaN,0,NaN,0,7,0,5,NaN,0,0,0,279,NaN
Punjab,GURDASPUR,2013,9,24,NaN,23,FALSE,23,42,36,6,NaN,NaN,3,42,110,27,83,0,NaN,56,NaN,1,120,3,41,NaN,44,0,NaN,252,884
Punjab,HOSHIARPUR,2013,52,36,NaN,36,FALSE,36,39,28,11,NaN,NaN,25,141,171,38,133,0,NaN,149,NaN,7,204,5,54,NaN,154,0,217,355,1667
Punjab,JALANDHAR RURAL,2013,39,54,NaN,39,FALSE,39,26,21,5,NaN,NaN,8,137,182,51,131,0,NaN,231,NaN,2,202,5,51,NaN,71,0,149,364,1579
Punjab,KAPURTHALA,2013,31,24,NaN,30,FALSE,30,42,39,3,NaN,NaN,6,97,159,35,124,0,NaN,172,NaN,2,183,7,40,NaN,62,0,93,305,1267
Punjab,KHANNA,2013,22,25,NaN,16,FALSE,16,31,17,14,NaN,NaN,4,81,189,54,135,0,NaN,57,NaN,0,104,2,29,NaN,24,0,124,243,971
Punjab,LUDHIANA RURAL,2013,19,16,NaN,17,FALSE,17,49,38,11,NaN,NaN,2,72,103,30,73,0,NaN,79,NaN,1,92,2,18,NaN,20,0,67,291,864
Punjab,MANSA,2013,15,20,NaN,18,FALSE,18,13,9,4,NaN,NaN,0,57,57,26,31,0,NaN,43,NaN,1,79,1,16,NaN,23,0,64,210,640
Punjab,MOGA,2013,28,41,NaN,29,FALSE,29,41,35,6,NaN,NaN,4,86,134,47,87,0,NaN,116,NaN,4,129,5,NaN,NaN,24,0,78,283,1044
Punjab,MUKTSAR,2013,16,27,NaN,18,FALSE,18,55,42,13,NaN,NaN,2,71,99,28,71,0,NaN,70,NaN,0,108,3,20,NaN,39,0,62,197,804
Punjab,PATHANKOT,2013,7,5,NaN,11,FALSE,11,20,15,5,NaN,NaN,1,26,28,14,14,0,NaN,69,NaN,1,21,0,10,NaN,32,0,68,131,437
Punjab,PATIALA,2013,40,59,NaN,56,FALSE,56,70,56,14,NaN,NaN,1,202,350,153,197,0,NaN,328,NaN,5,231,11,84,NaN,159,0,326,908,2869
Punjab,ROPAR,2013,13,19,NaN,30,FALSE,30,60,42,18,NaN,NaN,3,73,123,56,NaN,0,NaN,59,NaN,4,120,4,29,NaN,27,0,132,316,1016
Punjab,SANGRUR,2013,24,62,NaN,56,FALSE,56,60,39,21,NaN,NaN,NaN,120,191,85,106,0,NaN,148,NaN,4,206,11,48,NaN,63,0,157,891,NaN
Punjab,SAS NGR,2013,30,32,NaN,51,FALSE,51,91,51,40,NaN,NaN,7,180,424,221,203,0,NaN,478,NaN,0,108,10,92,NaN,191,0,493,608,2826
Punjab,SBS NAGAR,2013,11,17,NaN,21,FALSE,21,13,8,5,NaN,NaN,10,75,86,21,65,0,NaN,77,NaN,0,110,1,13,NaN,31,0,NaN,103,671
Punjab,TARN TARAN,2013,36,44,NaN,34,FALSE,34,34,31,3,NaN,NaN,3,79,101,23,78,0,NaN,127,NaN,0,153,7,43,NaN,34,0,111,248,1076
Punjab,ZZ TOTAL,2013,711,923,NaN,888,FALSE,888,1274,987,287,NaN,NaN,141,2707,4885,1921,2964,0,NaN,3805,NaN,65,3916,126,1045,NaN,1741,0,3383,10400,36667
Rajasthan,AJMER,2013,49,50,NaN,100,FALSE,100,207,155,52,NaN,NaN,22,287,955,561,394,6,NaN,1402,NaN,10,314,16,166,NaN,863,0,527,3615,8636
Rajasthan,ALWAR,2013,115,85,NaN,316,FALSE,316,363,253,110,NaN,NaN,66,314,3964,2893,1071,6,NaN,1349,NaN,21,3063,42,288,NaN,707,0,558,3377,14677
Rajasthan,BANSWARA,2013,36,11,NaN,117,FALSE,117,110,105,5,NaN,NaN,18,73,120,67,53,39,NaN,152,NaN,13,705,13,108,NaN,205,0,178,876,2784
Rajasthan,BARAN,2013,24,55,NaN,66,FALSE,66,102,102,0,NaN,NaN,4,44,308,153,155,1,NaN,246,NaN,11,328,1,208,NaN,289,0,121,1505,3333
Rajasthan,BARMER,2013,31,27,NaN,55,FALSE,55,27,25,2,NaN,NaN,11,150,389,224,NaN,0,NaN,350,NaN,26,409,21,190,NaN,274,0,217,1808,3996
